Date;SPI;SPI_Small_Cap;SPI_Mid_Cap;SPI_Large_Cap
2007-01-08;6983.72;11841.05;8271.22;6771.7
2007-01-05;7015.51;11823.02;8255.79;6812
2007-01-04;7033.63;11779.16;8274.46;6831.3
2007-01-03;7032.74;11779.49;8290.84;6827.7
2006-12-29;6929.18;11585.42;8182.72;6725.36
2006-12-28;6936.82;11525.01;8163.01;6738.49
2006-12-27;6950.95;11508.67;8172.15;6754.07
2006-12-22;6879.49;11431.6;8124.38;6678.3
2006-12-21;6914.1;11437.51;8145.18;6715.9
2006-12-20;6907.6;11429.15;8116.8;6712.76
2006-12-19;6896.88;11390.28;8071.61;6707.76
2006-12-18;6939.71;11431.43;8088.4;6755.09
2006-12-15;6908.09;11393.29;8046.97;6724.77
2006-12-14;6899.15;11382.22;8023.89;6717.98
2006-12-13;6829.92;11318.43;8014.53;6638.64
2006-12-12;6818.9;11271.23;7967.96;6633.65
2006-12-11;6766.03;11258.01;7964.52;6571.87
2006-12-08;6724.1;11188.21;7909.7;6531.99
2006-12-07;6743.73;11173.8;7903.25;6556.47
2006-12-06;6693.74;11051.15;7819.49;6512.46
2006-12-05;6645.89;10950.71;7731.23;6471.31
2006-12-04;6664.6;11005.49;7723.42;6493.7
2006-12-01;6621.07;11015.83;7673.62;6449.77
2006-11-30;6663.75;10996.33;7656.14;6503.3
2006-11-29;6721.62;10949.67;7682.88;6568.32
2006-11-28;6635.46;10853.37;7557.27;6487.51
2006-11-27;6678.73;10916.01;7621.61;6527.65
2006-11-24;6774.18;11032.28;7710.98;6624.62
2006-11-23;6856.32;11100.75;7790.13;6708.27
2006-11-22;6875.83;11095.06;7799.52;6729.97
2006-11-21;6869.8;11059.89;7774.77;6727.24
2006-11-20;6858.84;11041.2;7762.71;6716.47
2006-11-17;6850.03;11089.28;7774.24;6703.48
2006-11-16;6881.77;11088.44;7809.7;6735.53
2006-11-15;6881.16;11102.27;7792.03;6737.27
2006-11-14;6834.88;11040.02;7724.14;6694.11
2006-11-13;6844.59;11003.87;7710.44;6708.28
2006-11-10;6834.18;11008.26;7713.55;6695.45
2006-11-09;6852.48;10975.55;7715.89;6717.25
2006-11-08;6856.47;10951.1;7675.95;6728.48
2006-11-07;6897.22;10937.73;7688.81;6774.84
2006-11-06;6870.58;10950.55;7660.36;6747.52
2006-11-03;6796.92;10915.27;7599.85;6670.46
2006-11-02;6756.27;10883.42;7564.13;6628.51
2006-11-01;6733.14;10862.53;7574.2;6600.04
2006-10-31;6700.4;10843.88;7533.08;6568.01
2006-10-30;6755.83;10859.54;7514.27;6636.01
2006-10-27;6788.27;10878.34;7555.1;6667.72
2006-10-26;6770.31;10855.01;7538.41;6649.49
2006-10-25;6774.49;10799.2;7540.84;6655.02
2006-10-24;6755.23;10728.4;7453.36;6646.9
2006-10-23;6779;10732.81;7444.34;6676.27
2006-10-20;6741.73;10721.97;7446.17;6632.18
2006-10-19;6724.17;10718.39;7416.51;6616.05
2006-10-18;6717.33;10687;7343.23;6619.74
2006-10-17;6656.12;10648.73;7303.07;6554.31
2006-10-16;6726.39;10705.14;7356.49;6628.09
2006-10-13;6738.76;10707.02;7357.5;6642.51
2006-10-12;6752.66;10664.29;7330.46;6663.8
2006-10-11;6724.09;10646.92;7292.41;6636.2
2006-10-10;6716.92;10649.68;7289.88;6628.08
2006-10-09;6656.83;10602.88;7233.4;6566.6
2006-10-06;6636.57;10568.2;7237.53;6542.66
2006-10-05;6629.85;10541.77;7257.24;6532.16
2006-10-04;6582.51;10496.12;7209.27;6484.43
2006-10-03;6538.83;10443.02;7170.87;6439.66
2006-10-02;6534.75;10442.94;7194.79;6431.18
2006-09-29;6567.56;10478.41;7213.53;6466.42
2006-09-28;6558.31;10421.6;7168.6;6463.74
2006-09-27;6553.68;10388.33;7150.92;6461.7
2006-09-26;6530.12;10356.87;7111.95;6440.52
2006-09-25;6446.96;10287.03;7034.28;6355.28
2006-09-22;6464.5;10296.33;7039.78;6375.13
2006-09-21;6524.18;10351.97;7096.88;6435.97
2006-09-20;6498.32;10318.97;7005.46;6420.61
2006-09-19;6419.24;10295.46;6953.38;6335.23
2006-09-18;6435.75;10292.7;6952.67;6355.08
2006-09-15;6411.43;10310.05;6932.26;6329.09
2006-09-14;6376.73;10283.88;6917.96;6290.53
2006-09-13;6397.76;10306.19;6902.74;6317.66
2006-09-12;6378.29;10274.28;6846.65;6304.15
2006-09-11;6305.08;10250.56;6790.47;6226.45
2006-09-08;6359.73;10252.24;6831.54;6284.88
2006-09-07;6327.77;10200.33;6788.06;6254.79
2006-09-06;6366.51;10217.22;6866.36;6287.94
2006-09-05;6404.22;10239.94;6901.78;6326.71
2006-09-04;6406.94;10260.93;6910.75;6328.11
2006-09-01;6377.78;10227.7;6892.07;6297
2006-08-31;6357.87;10162.87;6833.69;6283.92
2006-08-30;6367.2;10098.76;6818.06;6298.75
2006-08-29;6349.66;10043.21;6782.46;6284.63
2006-08-28;6311.2;9994.51;6720.19;6249.78
2006-08-25;6299.84;9986.71;6723.39;6235.87
2006-08-24;6295.65;9945;6722.96;6231.69
2006-08-23;6282.94;9950.08;6728.87;6215.5
2006-08-22;6284.29;9937.01;6741.39;6215.31
2006-08-21;6264.61;9924.95;6712.36;6196.78
2006-08-18;6283.52;9908.91;6726.9;6217.24
2006-08-17;6304.05;9893.31;6750.84;6238.11
2006-08-16;6285.77;9879.75;6695.4;6225.57
2006-08-15;6257.76;9844.74;6643.22;6201.3
2006-08-14;6165.49;9811.61;6599.08;6099.1
2006-08-11;6116.27;9796.74;6540.03;6050.29
2006-08-10;6105.91;9774.89;6535.6;6039.05
2006-08-09;6137.27;9816.08;6593.22;6066.33
2006-08-08;6071.48;9804.86;6547.55;5995.54
2006-08-07;6068.12;9772.02;6546.94;5992.23
2006-08-04;6141.98;9790.02;6620.08;6068.05
2006-08-03;6083.68;9735.4;6597.16;6003.27
2006-08-02;6151.09;9744.4;6647.08;6075.34
2006-07-31;6175.15;9748.59;6637.3;6105.54
2006-07-28;6173.5;9690.49;6619.81;6107.47
2006-07-27;6110.25;9662.86;6574.84;6039.88
2006-07-26;6076.37;9630.74;6517.53;6009.39
2006-07-25;6050.09;9577.97;6466.24;5987.36
2006-07-24;6046.42;9537.07;6458.55;5984.98
2006-07-21;5931.2;9507.97;6393.62;5858.7
2006-07-20;5962.95;9547.73;6439.22;5888.42
2006-07-19;5915.3;9505.1;6377.22;5842.46
2006-07-18;5807.34;9463.79;6263.43;5733.05
2006-07-17;5839.99;9527.51;6314.7;5762.48
2006-07-14;5853.24;9603.57;6410.65;5761.29
2006-07-13;5914.27;9656.27;6463.45;5824.5
2006-07-12;6005.42;9718.6;6571.54;5914.46
2006-07-11;5978.63;9695;6544.49;5887.35
2006-07-10;6001.6;9692.91;6576.72;5909.53
2006-07-07;5965.8;9692.76;6540.84;5872.69
2006-07-06;6000.48;9667.47;6575.52;5908.84
2006-07-05;5967.19;9663.48;6539.81;5875.05
2006-07-04;6019.99;9678.36;6609.07;5926.45
2006-07-03;6008.19;9639.64;6589.17;5916.31
2006-06-30;5955.64;9601.81;6515.76;5866.27
2006-06-29;5870.06;9503.19;6425.45;5780.74
2006-06-28;5788.21;9437.35;6334.38;5699.17
2006-06-27;5772.23;9493.98;6326.58;5680.4
2006-06-26;5811.92;9531.51;6322.86;5727.56
2006-06-23;5826.43;9559.28;6310.46;5746.33
2006-06-22;5823.25;9558.46;6302.09;5743.92
2006-06-21;5780.33;9534.42;6282.26;5696.47
2006-06-20;5760.81;9530.42;6284.53;5672.94
2006-06-19;5738.62;9538.37;6279.9;5647.14
2006-06-16;5691.8;9529.2;6271.59;5592.92
2006-06-15;5708.48;9558.38;6260.66;5614.04
2006-06-14;5586.67;9397.3;6086.86;5500.01
2006-06-13;5573.99;9394.83;6072.46;5487.29
2006-06-12;5709.34;9567;6206.24;5623.75
2006-06-09;5789.23;9649.04;6307.03;5701.09
2006-06-08;5717.72;9610.32;6202.71;5633.55
2006-06-07;5876.43;9774;6374.26;5791.83
2006-06-06;5843.39;9793.59;6401.19;5747.75
2006-06-02;5975.32;9967.81;6586.46;5871.71
2006-06-01;5933.68;9866.78;6521.33;5834.47
2006-05-31;5924.57;9893.11;6516.36;5823.97
2006-05-30;5869.59;9859.07;6434.64;5772.37
2006-05-29;5987.22;9973.67;6576.63;5887.37
2006-05-26;5976.62;9961.32;6529.46;5882.63
2006-05-24;5824.15;9758.66;6357.3;5732.57
2006-05-23;5889.25;9835.24;6413.33;5799.66
2006-05-22;5778.58;9765.96;6248.18;5695.92
2006-05-19;5930.78;10036.56;6479.67;5834.83
2006-05-18;5919.83;9951.01;6470.83;5824.71
2006-05-17;5977.6;10218.46;6621.66;5864.31
2006-05-16;6149.84;10343.84;6787.11;6040.35
2006-05-15;6129.67;10409.53;6830.63;6008.1
2006-05-12;6212.36;10593.57;6972.77;6080.24
2006-05-11;6325.13;10693.39;7121.14;6188.65
2006-05-10;6332.07;10675.97;7096.34;6201.27
2006-05-09;6340.86;10657.78;7116.56;6208.76
2006-05-08;6324.92;10635.5;7100.11;6192.84
2006-05-05;6285.98;10601.46;7012.82;6161.29
2006-05-04;6215.75;10525.63;6919.18;6094.22
2006-05-03;6197.04;10517.81;6879.12;6078.6
2006-05-02;6271.5;10479.02;6884.54;6167.14
2006-04-28;6251.53;10492.06;6863.15;6146.61
2006-04-27;6269.96;10428.71;6871.61;6168.29
2006-04-26;6264.41;10421.03;6878.77;6160.64
2006-04-25;6235.05;10361.89;6833.86;6134.02
2006-04-24;6261.14;10354.47;6861.33;6160.75
2006-04-21;6271.76;10310.01;6861.86;6174.09
2006-04-20;6241.49;10270.33;6823.81;6144.92
2006-04-19;6215.32;10225.46;6782.52;6121.26
2006-04-18;6147.98;10216.44;6707.27;6053.48
2006-04-13;6178.99;10235.61;6703.55;6090.7
2006-04-12;6154.77;10195.38;6677.95;6066.71
2006-04-11;6173.13;10221.69;6708.9;6083.08
2006-04-10;6232.52;10220.4;6777.11;6142.71
2006-04-07;6232.42;10272.26;6830.45;6133.04
2006-04-06;6229.23;10227.61;6815.98;6132.36
2006-04-05;6219.6;10201.14;6809.36;6122.42
2006-04-04;6190.11;10145.1;6783.64;6092.45
2006-04-03;6206.34;10108.15;6774.23;6113.93
2006-03-31;6163.39;10016.34;6701.86;6076.15
2006-03-30;6169.12;9978.13;6718.4;6080.94
2006-03-29;6130.95;9978.31;6680.7;6041.63
2006-03-28;6125.28;10008.16;6675.04;6035.29
2006-03-27;6129.74;10030.88;6668.52;6041.26
2006-03-24;6172.46;9988.4;6666.27;6093.17
2006-03-23;6155.36;9923.92;6647.66;6076.95
2006-03-22;6182.01;9888.5;6642.94;6109.99
2006-03-21;6173.81;9839.94;6627.81;6103.51
2006-03-20;6175.51;9862.14;6634.02;6104.15
2006-03-17;6162.17;9824.41;6588.48;6096.27
2006-03-16;6135.65;9779.82;6528.82;6075.12
2006-03-15;6131.56;9745.6;6520.33;6072.21
2006-03-14;6142.41;9699.24;6480.45;6092.34
2006-03-13;6145.67;9696.7;6474.24;6097.26
2006-03-10;6095.15;9643.93;6417.8;6047.19
2006-03-09;6017.18;9615.59;6381.61;5960.81
2006-03-08;5995.95;9619.24;6352.08;5940.27
2006-03-07;6021.37;9659.62;6419.92;5958.87
2006-03-06;6063.84;9717.32;6488.65;5997.29
2006-03-03;6061.05;9684.6;6449.68;6000.81
2006-03-02;6050.42;9679.41;6455.93;5987.26
2006-03-01;6075.75;9646.05;6445.52;6019.61
2006-02-28;6012.26;9630.3;6386.26;5953.95
2006-02-27;6084.58;9649.13;6442.7;6030.51
2006-02-24;6051.98;9616.55;6411.67;5997.31
2006-02-23;6068.62;9545.06;6392.02;6021.45
2006-02-22;6105.55;9501.18;6396.15;6065.42
2006-02-21;6078.54;9470.51;6392.12;6034.49
2006-02-20;6039.98;9450.28;6359.64;5994.24
2006-02-17;6014.36;9435.1;6349.12;5965.74
2006-02-16;6006.64;9409.98;6317.55;5962.08
2006-02-15;5929.55;9363.65;6250.11;5882.1
2006-02-14;5988.75;9335.51;6269.88;5949.78
2006-02-13;5991.82;9322.12;6268.57;5953.87
2006-02-10;5973.56;9335.29;6269.18;5931.82
2006-02-09;5979.71;9322.65;6247.87;5942.76
2006-02-08;5947.96;9265.12;6214.39;5911.39
2006-02-07;5952.59;9279.81;6204.84;5918.17
2006-02-06;5954.78;9270.02;6200.79;5921.57
2006-02-03;5954.72;9259.59;6187.94;5923.73
2006-02-02;5917.74;9238.75;6201.11;5878.07
2006-02-01;5948.78;9156.59;6206.25;5915.51
2006-01-31;5928.95;9129.89;6165.14;5898.99
2006-01-30;5912.75;9074.96;6171.46;5879.68
2006-01-27;5904.32;9051.94;6177.47;5869.11
2006-01-26;5875.77;8948.8;6103.48;5848.79
2006-01-25;5826.92;8928.44;6059.67;5798.14
2006-01-24;5834.18;8933.13;6047;5808.71
2006-01-23;5839.84;8891.16;6058.26;5814.35
2006-01-20;5839.37;8937.34;6080.32;5809.47
2006-01-19;5890.47;8917.77;6090.61;5868.84
2006-01-18;5861.67;8857.8;6096.26;5834.76
2006-01-17;5903.46;8906.99;6122.67;5879.32
2006-01-16;5939.35;8919.26;6160.78;5915.63
2006-01-13;5914.65;8889.68;6136.31;5890.72
2006-01-12;5910.93;8874.51;6126.93;5888.06
2006-01-11;5876.23;8834.92;6098.11;5852.14
2006-01-10;5811.98;8804.61;6043.21;5785.15
2006-01-09;5849.79;8803.51;6085.14;5823.36
2006-01-06;5850.81;8802.67;6061.71;5828.32
2006-01-05;5837.78;8771.81;6029.12;5818.59
2006-01-04;5851.15;8756.96;6038.74;5833.18
2006-01-03;5780.41;8683.92;6006.84;5755.58
2005-12-30;5742.41;8653.2;5933.23;5722.71
2005-12-29;5765.29;8599.25;5930.51;5751.19
2005-12-28;5721.06;8541.27;5896.05;5705.19
2005-12-27;5711.45;8527.19;5876.24;5697.16
2005-12-23;5674.03;8489.95;5838.47;5659.41
2005-12-22;5686.73;8506.37;5837.16;5674.39
2005-12-21;5707.41;8503.91;5842.14;5698.17
2005-12-20;5682.81;8477.07;5793.07;5677.23
2005-12-19;5692.1;8455.53;5783.07;5690.19
2005-12-16;5663.82;8468.37;5780.87;5656.79
2005-12-15;5639.56;8451.8;5747.67;5633.56
2005-12-14;5681.13;8456.5;5778.44;5677.9
2005-12-13;5722.66;8459.88;5793.42;5724.72
2005-12-12;5714.89;8459.56;5789.48;5716.13
2005-12-09;5716.48;8444.26;5798.47;5716.85
2005-12-08;5712.21;8467.52;5802.22;5710.8
2005-12-07;5732.14;8469.22;5822.79;5731.15
2005-12-06;5747.1;8468.36;5818.18;5749.64
2005-12-05;5730.66;8477.67;5822.64;5729.28
2005-12-02;5732.2;8481.15;5794.42;5735.52
2005-12-01;5691.9;8420.61;5743.5;5696.83
2005-11-30;5601.68;8409.99;5678.21;5600.39
2005-11-29;5624.34;8368.89;5686.09;5626.7
2005-11-28;5613.74;8352.37;5676.72;5615.89
2005-11-25;5669.12;8413.03;5740.61;5670.4
2005-11-24;5650.02;8391.02;5719.25;5651.51
2005-11-23;5664.5;8374.67;5724.31;5668.15
2005-11-22;5644.33;8342.37;5708.45;5647.29
2005-11-21;5632.25;8333.96;5697.25;5634.89
2005-11-18;5617.29;8353.84;5673.49;5620.57
2005-11-17;5547.36;8336.93;5638.69;5543.45
2005-11-16;5505.04;8351.43;5612.59;5497.15
2005-11-15;5544.75;8371.65;5646.9;5538.46
2005-11-14;5537.73;8342.78;5649.46;5530.22
2005-11-11;5563.78;8344.32;5668.95;5558
2005-11-10;5490.08;8343.37;5650.41;5473.68
2005-11-09;5485.02;8341.66;5637.75;5469.7
2005-11-08;5498.08;8359.28;5638.21;5484.78
2005-11-07;5496.27;8370.55;5631.92;5483.43
2005-11-04;5462.27;8360;5594.8;5449.16
2005-11-03;5466.11;8359.59;5604.94;5452.13
2005-11-02;5397.09;8354.55;5546.7;5379.61
2005-11-01;5383.51;8361.04;5517.44;5368
2005-10-31;5338.4;8369.43;5482.91;5319.85
2005-10-28;5221.61;8301.45;5390.67;5197.17
2005-10-27;5253.5;8319.54;5405.25;5232.33
2005-10-26;5295.02;8357.2;5473.88;5270.12
2005-10-25;5272.24;8365.98;5463.86;5244.58
2005-10-24;5253.48;8369.04;5464.91;5222.16
2005-10-21;5207.01;8353.57;5388.73;5179.32
2005-10-20;5234.28;8377.23;5436.68;5203.69
2005-10-19;5187.48;8363.34;5408.49;5152.89
2005-10-18;5283.9;8438.49;5523.54;5247.75
2005-10-17;5243.53;8456.52;5547.03;5195.87
2005-10-14;5233.64;8465.07;5538.36;5185.38
2005-10-13;5233.28;8466.94;5548.5;5183.31
2005-10-12;5275.6;8537.15;5621.77;5220.72
2005-10-11;5309.04;8537.06;5654.86;5255.13
2005-10-10;5297.15;8544.21;5641.97;5242.96
2005-10-07;5293.58;8547.96;5613.03;5243.23
2005-10-06;5292.04;8524.44;5661.36;5234.26
2005-10-05;5358.3;8615.98;5739.39;5298.94
2005-10-04;5371.95;8639.71;5748.06;5313.34
2005-10-03;5346.17;8614.01;5727.67;5286.44
2005-09-30;5271.01;8571.23;5696.42;5203.09
2005-09-29;5237.18;8496.57;5628.83;5174.73
2005-09-28;5266.81;8510.82;5640.02;5207.7
2005-09-27;5228.12;8489.4;5606.14;5167.61
2005-09-26;5229.51;8519.45;5618.54;5166.87
2005-09-23;5181.37;8518.99;5583.72;5115.43
2005-09-22;5147.05;8511.81;5564.45;5078.02
2005-09-21;5167.57;8547.95;5607.92;5095.03
2005-09-20;5220.31;8572.22;5635.84;5152.51
2005-09-19;5196.42;8549.24;5601.37;5129.95
2005-09-16;5198.02;8561.45;5601.98;5131.54
2005-09-15;5157.4;8541.54;5574.35;5088.22
2005-09-14;5142.54;8527.22;5568.78;5071.81
2005-09-13;5116.31;8519.31;5548.54;5044.13
2005-09-12;5139.25;8530.1;5574.79;5067
2005-09-09;5117.54;8489.49;5524.78;5049.64
2005-09-08;5100.4;8470.79;5508.28;5032.25
2005-09-07;5102.37;8474.74;5510.04;5034.25
2005-09-06;5047.24;8429.24;5448.41;4979.4
2005-09-05;4998.19;8407.75;5408.3;4928.08
2005-09-02;4991.38;8401.82;5430.3;4916.87
2005-09-01;5005.49;8377.9;5415.93;4936.02
2005-08-31;4977.17;8327.16;5381.36;4908.74
2005-08-30;4944.82;8285.79;5363.77;4874.01
2005-08-29;4937.75;8264.9;5353.37;4867.61
2005-08-26;4925.01;8268.15;5353.14;4852.6
2005-08-25;4949.78;8190.08;5343.91;4884.41
2005-08-24;4988.17;8230.09;5381.9;4923.21
2005-08-23;5010.43;8260.44;5412.4;4944.3
2005-08-22;5051.88;8273.73;5441.17;4988.52
2005-08-19;5059.53;8269.84;5426.1;4999.84
2005-08-18;5028.18;8248.54;5390.75;4968.63
2005-08-17;5053.39;8257.71;5408.9;4995.4
2005-08-16;5058.99;8296.06;5434.98;4997.44
2005-08-15;5055.58;8295.83;5411.86;4996.9
2005-08-12;5062.28;8298.93;5394.32;5007.35
2005-08-11;5084.18;8291.52;5387.25;5034.3
2005-08-10;5090.99;8279.73;5379.37;5043.68
2005-08-09;5055.9;8257.9;5364.34;5005.03
2005-08-08;5052.37;8239.02;5348.88;5003.5
2005-08-05;5033.13;8214.5;5338.41;4982.86
2005-08-04;5039.72;8198.02;5346.4;4989.69
2005-08-03;5067.41;8161.48;5352.02;5022.01
2005-08-02;5076.25;8138.18;5343.21;5034.12
2005-08-01;5032.11;8103.49;5322.56;4985.87
2005-07-29;5025.01;8096.72;5309.83;4979.54
2005-07-28;5029.87;8084.91;5295.46;4987.61
2005-07-27;4994.99;8072.12;5300.1;4946.1
2005-07-26;4964.9;8046.6;5269.85;4915.68
2005-07-25;4951.06;8025.48;5252.83;4902.3
2005-07-22;4944.96;8030.24;5264.94;4893.23
2005-07-21;4939.66;7986.16;5234.66;4892.27
2005-07-20;4950.75;7981.94;5219.54;4907.65
2005-07-19;4933.05;7967.27;5244.22;4883.37
2005-07-18;4919.88;7953.06;5225.81;4870.88
2005-07-15;4916.48;7926.03;5224.53;4867.52
2005-07-14;4909.55;7905.99;5229.79;4858.91
2005-07-13;4870.06;7892.89;5202.55;4816.77
2005-07-12;4820.08;7816.23;5147.16;4767.56
2005-07-11;4838.67;7810.56;5143.46;4790.07
2005-07-08;4804.43;7778.95;5102.2;4756.52
2005-07-07;4755.78;7701.04;5037.72;4710.27
2005-07-06;4799.37;7739.12;5076.23;4755.12
2005-07-05;4778.32;7686.47;5044.53;4735.99
2005-07-04;4777.61;7644.77;5038.61;4736.74
2005-07-01;4771.11;7597.95;5026.87;4731.62
2005-06-30;4752.39;7580.07;5016.19;4711.51
2005-06-29;4755.96;7538.99;5011.96;4717.02
2005-06-28;4718.69;7550.12;4979.97;4677.81
2005-06-27;4703.42;7519.28;4949.36;4664.95
2005-06-24;4728.28;7546.92;4983.88;4688.55
2005-06-23;4763.36;7546.31;5008.37;4726.14
2005-06-22;4770.74;7492.61;5002.52;4736.56
2005-06-21;4775.61;7513.35;5011.69;4740.57
2005-06-20;4735.37;7489.07;4990.5;4696.83
2005-06-17;4754.63;7489.85;5015.25;4715.76
2005-06-16;4751.42;7484.29;5031.38;4709.65
2005-06-15;4748.84;7470.61;5004.84;4710.82
2005-06-14;4757.5;7460.54;5012.86;4719.96
2005-06-13;4754.67;7419.45;5004.34;4718.57
2005-06-10;4732.84;7390.08;4965.18;4699.26
2005-06-09;4733.82;7375.37;4934.96;4705.18
2005-06-08;4728.71;7387.39;4936.51;4698.75
2005-06-07;4727.53;7395.99;4936.22;4697.27
2005-06-06;4691.31;7385.01;4916.46;4657.83
2005-06-03;4706.65;7378.07;4914.11;4676.33
2005-06-02;4718.59;7366.35;4921.42;4689.45
2005-06-01;4704.55;7344.83;4910.69;4674.91
2005-05-31;4645.39;7327.59;4866.83;4612.22
2005-05-30;4667.03;7308.78;4879.19;4636.11
2005-05-27;4667.09;7304.08;4877.28;4636.54
2005-05-26;4652.55;7297.75;4882.89;4618.72
2005-05-25;4620.81;7243.59;4857.73;4586.05
2005-05-24;4609.61;7246.24;4853.78;4573.43
2005-05-23;4579.15;7219.52;4834.17;4541
2005-05-20;4566.69;7216.2;4822.35;4528.17
2005-05-19;4563.28;7210.44;4816.88;4525.08
2005-05-18;4548.28;7205.37;4803.62;4509.51
2005-05-17;4512.37;7222.26;4778.24;4470.82
2005-05-13;4512.58;7251.23;4785.98;4469.43
2005-05-12;4516.11;7247;4792.25;4472.71
2005-05-11;4492.07;7211.38;4762.18;4449.55
2005-05-10;4491.09;7225.13;4770.85;4446.86
2005-05-09;4551.49;7241.84;4820.11;4510.23
2005-05-06;4566.17;7241.44;4804.38;4529.88
2005-05-04;4534.37;7218.89;4768.22;4498.28
2005-05-03;4489.38;7203.67;4767.21;4445.77
2005-05-02;4484.77;7229.3;4786.53;4437.03
2005-04-29;4444.06;7204.32;4738.75;4396.75
2005-04-28;4427.51;7198.43;4739.91;4377.2
2005-04-27;4422.01;7237.19;4746.83;4369.06
2005-04-26;4478.56;7292.89;4828.71;4422.33
2005-04-25;4469.8;7305.4;4836.77;4410.6
2005-04-22;4480.12;7326.67;4847.93;4420.72
2005-04-21;4453.39;7312.91;4814.82;4394.49
2005-04-20;4460.72;7309.19;4817.12;4402.82
2005-04-19;4484.36;7296.29;4813.99;4431.29
2005-04-18;4447.49;7263.56;4795.45;4391.28
2005-04-15;4520.67;7378.37;4906.83;4458.78
2005-04-14;4535.39;7432.59;4986.24;4463.39
2005-04-13;4524.27;7438.06;4999.07;4448.34
2005-04-12;4505.29;7446.87;4956.39;4432.27
2005-04-11;4522.63;7431.85;4961.25;4452.14
2005-04-08;4524.17;7428.76;4962.37;4453.83
2005-04-07;4526.26;7412.47;4951.72;4458.13
2005-04-06;4510.03;7398.62;4932.69;4442.13
2005-04-05;4470.68;7367.34;4904.23;4400.67
2005-04-04;4440.26;7368.63;4889.21;4367.18
2005-04-01;4473.72;7394.83;4904.06;4403.82
2005-03-31;4456.72;7373.86;4868.29;4389.53
2005-03-30;4457.45;7340.54;4860.14;4392.1
2005-03-29;4474.02;7335.55;4856.2;4412.17
2005-03-24;4460;7359.64;4865.47;4394
2005-03-23;4452.34;7351.49;4849.89;4387.45
2005-03-22;4449.04;7374.44;4885.34;4378.01
2005-03-21;4445.78;7380.44;4896.72;4372.41
2005-03-18;4440.14;7384.4;4913.11;4363.34
2005-03-17;4461.05;7372.76;4921.53;4386.77
2005-03-16;4471.79;7349.92;4928.76;4398.66
2005-03-15;4518.76;7384.65;4960.62;4448.46
2005-03-14;4484.18;7361.89;4937.99;4411.63
2005-03-11;4490.44;7358.78;4942.67;4418.33
2005-03-10;4471.28;7322.21;4927.15;4398.74
2005-03-09;4485.88;7323.91;4933.43;4414.89
2005-03-08;4494.66;7312.8;4933.29;4425.39
2005-03-07;4518.14;7317.16;4943.91;4451.26
2005-03-04;4513.74;7290.28;4944.17;4446.49
2005-03-03;4490.76;7291.85;4924.54;4422.43
2005-03-02;4491.93;7247.62;4915.81;4425.78
2005-03-01;4465.87;7227.02;4914.53;4395.78
2005-02-28;4435.52;7223.69;4892.48;4363.52
2005-02-25;4437.11;7202.42;4884.38;4366.9
2005-02-24;4399.19;7171.88;4823.12;4331.96
2005-02-23;4387.16;7174.21;4835.84;4315.97
2005-02-22;4420.74;7203.34;4877.75;4348.69
2005-02-21;4434.73;7240.3;4916.83;4358.77
2005-02-18;4417.08;7234.64;4924.24;4337.12
2005-02-17;4401.48;7209.47;4897.09;4323.22
2005-02-16;4392.22;7186.22;4878.53;4315.45
2005-02-15;4424.57;7207.54;4899.88;4349.87
2005-02-14;4421.55;7174.2;4892.91;4347.88
2005-02-11;4421.12;7154.17;4884.89;4348.87
2005-02-10;4390.3;7109.62;4860.97;4316.97
2005-02-09;4383.13;7065.37;4836.49;4312.86
2005-02-08;4392.72;7045.79;4839.34;4323.98
2005-02-07;4384.04;7027.82;4828.91;4315.62
2005-02-04;4363.04;6967.36;4808.43;4294.98
2005-02-03;4342.58;6933.32;4775.26;4276.42
2005-02-02;4325.3;6902.01;4748.53;4260.59
2005-02-01;4324.85;6885.38;4719.71;4264.55
2005-01-31;4305.72;6857.06;4697.92;4245.79
2005-01-28;4288.54;6807.65;4666.62;4231.03
2005-01-27;4303.48;6791.31;4668.82;4248.46
2005-01-26;4300.16;6796.23;4652.46;4246.89
2005-01-25;4297.05;6778.63;4633.11;4246.35
2005-01-24;4285.03;6779.89;4609.87;4235.67
2005-01-21;4277.91;6780.46;4614.92;4226.58
2005-01-20;4272.08;6767.99;4628.82;4217.91
2005-01-19;4286.75;6777.16;4637.8;4233.64
2005-01-18;4277.75;6747.21;4623.44;4225.66
2005-01-17;4291.68;6697.59;4620.5;4243.19
2005-01-14;4267.54;6663.12;4583.73;4220.84
2005-01-13;4235.99;6644.66;4540.27;4190.57
2005-01-12;4220.94;6604.92;4491;4180.78
2005-01-11;4252.5;6619.72;4524.81;4212.55
2005-01-10;4265.26;6612.17;4527.17;4227.26
2005-01-07;4266.76;6610.25;4514.69;4230.87
2005-01-06;4271.48;6609.21;4508.2;4237.37
2005-01-05;4259.73;6547.85;4506.81;4224.78
2005-01-04;4294.56;6541.18;4533.93;4261.69
2005-01-03;4289.16;6496.65;4513.84;4259.02
2004-12-30;4234.56;6460.82;4465.04;4202.79
2004-12-29;4233.34;6423.6;4465.53;4201.88
2004-12-28;4226.88;6360.18;4451.86;4197.31
2004-12-27;4226.79;6369.8;4457.4;4196.24
2004-12-23;4233.15;6356.84;4461.04;4203.36
2004-12-22;4227.28;6338.83;4454.53;4197.72
2004-12-21;4193.7;6337.02;4429.36;4162.12
2004-12-20;4199.16;6325.39;4427.41;4168.99
